, LightValue,time
0:00:00,985,0
0:00:00,983,0.1
0:00:00,983,0.2
0:00:00,983,0.3
0:00:00,982,0.4
0:00:00,982,0.5
0:00:00,982,0.6
0:00:00,983,0.7
0:00:00,982,0.8
0:00:00,982,0.9
0:00:00,983,1
0:00:00,982,1.1
0:00:00,982,1.2
0:00:00,982,1.3
0:00:00,982,1.4
0:00:00,982,1.5
0:00:00,982,1.6
0:00:00,981,1.7
0:00:00,982,1.8
0:00:00,982,1.9
0:00:00,982,2
0:00:00,982,2.1
0:00:00,982,2.2
0:00:00,982,2.3
0:00:00,982,2.4
0:00:00,982,2.5
0:00:00,982,2.6
0:00:00,982,2.7
0:00:00,982,2.8
0:00:00,982,2.9
0:00:00,982,3
0:00:00,982,3.1
0:00:00,982,3.2
0:00:00,982,3.3
0:00:00,982,3.4
0:00:00,982,3.5
0:00:00,982,3.6
0:00:00,981,3.7
0:00:00,982,3.8
0:00:00,982,3.9
0:00:00,982,4
0:00:00,982,4.1
0:00:00,982,4.2
0:00:00,982,4.3
0:00:00,982,4.4
0:00:00,982,4.5
0:00:00,981,4.6
0:00:00,982,4.7
0:00:00,982,4.8
0:00:00,981,4.9
0:00:00,981,5
0:00:00,982,5.1
0:00:00,982,5.2
0:00:00,982,5.3
0:00:00,982,5.4
0:00:00,982,5.5
0:00:00,982,5.6
0:00:00,981,5.7
0:00:00,981,5.8
0:00:00,981,5.9
0:00:00,982,6
0:00:00,982,6.1
0:00:00,981,6.2
0:00:00,981,6.3
0:00:00,982,6.4
0:00:00,981,6.5
0:00:00,981,6.6
0:00:00,981,6.7
0:00:00,982,6.8
0:00:00,982,6.9
0:00:00,981,7
0:00:00,981,7.1
0:00:00,982,7.2
0:00:00,981,7.3
0:00:00,981,7.4
0:00:00,981,7.5
0:00:00,981,7.6
0:00:00,981,7.7
0:00:00,981,7.8
0:00:00,981,7.9
0:00:00,981,8
0:00:00,981,8.1
0:00:00,981,8.2
0:00:00,981,8.3
0:00:00,981,8.4
0:00:00,981,8.5
0:00:00,981,8.6
0:00:00,981,8.7
0:00:00,981,8.8
0:00:00,981,8.9
0:00:00,981,9
0:00:00,981,9.1
0:00:00,981,9.2
0:00:00,981,9.3
0:00:00,981,9.4
0:00:00,981,9.5
0:00:00,981,9.6
0:00:00,981,9.7
0:00:00,981,9.8
0:00:00,981,9.9
0:00:00,981,10
0:00:00,981,10.1
0:00:00,981,10.2
0:00:00,981,10.3
0:00:00,981,10.4
0:00:00,981,10.5
0:00:00,981,10.6
0:00:00,981,10.7
0:00:00,981,10.8
0:00:00,981,10.9
0:00:00,981,11
0:00:00,981,11.1
0:00:00,981,11.2
0:00:00,981,11.3
0:00:00,980,11.4
0:00:00,981,11.5
0:00:00,981,11.6
0:00:00,981,11.7
0:00:00,981,11.8
0:00:00,981,11.9
0:00:00,981,12
0:00:00,981,12.1
0:00:00,981,12.2
0:00:00,981,12.3
0:00:00,981,12.4
0:00:00,981,12.5
0:00:00,981,12.6
0:00:00,981,12.7
0:00:00,981,12.8
0:00:00,981,12.9
0:00:00,981,13
0:00:00,981,13.1
0:00:00,981,13.2
0:00:00,981,13.3
0:00:00,981,13.4
0:00:00,981,13.5
0:00:00,981,13.6
0:00:00,981,13.7
0:00:00,981,13.8
0:00:00,981,13.9
0:00:00,981,14
0:00:00,981,14.1
0:00:00,981,14.2
0:00:00,981,14.3
0:00:00,982,14.4
0:00:00,981,14.5
0:00:00,981,14.6
0:00:00,981,14.7
0:00:00,981,14.8
0:00:00,981,14.9
0:00:00,981,15
0:00:00,982,15.1
0:00:00,981,15.2
0:00:00,981,15.3
0:00:00,981,15.4
0:00:00,981,15.5
0:00:00,981,15.6
0:00:00,981,15.7
0:00:00,981,15.8
0:00:00,981,15.9
0:00:00,981,16
0:00:00,982,16.1
0:00:00,981,16.2
0:00:00,981,16.3
0:00:00,981,16.4
0:00:00,981,16.5
0:00:00,981,16.6
0:00:00,981,16.7
0:00:00,981,16.8
0:00:00,981,16.9
0:00:00,981,17
0:00:00,982,17.1
0:00:00,981,17.2
0:00:00,981,17.3
0:00:00,981,17.4
0:00:00,981,17.5
0:00:00,981,17.6
0:00:00,981,17.7
0:00:00,982,17.8
0:00:00,981,17.9
0:00:00,982,18
0:00:00,981,18.1
0:00:00,981,18.2
0:00:00,981,18.3
0:00:00,981,18.4
0:00:00,982,18.5
0:00:00,981,18.6
0:00:00,982,18.7
0:00:00,981,18.8
0:00:00,981,18.9
0:00:00,981,19
0:00:00,981,19.1
0:00:00,982,19.2
0:00:00,982,19.3
0:00:00,982,19.4
0:00:00,981,19.5
0:00:00,981,19.6
0:00:00,981,19.7
0:00:00,981,19.8
0:00:00,981,19.9
0:00:00,981,20
0:00:00,981,20.1
0:00:00,981,20.2
0:00:00,981,20.3
0:00:00,981,20.4
0:00:00,981,20.5
0:00:00,982,20.6
0:00:00,981,20.7
0:00:00,981,20.8
0:00:00,981,20.9
0:00:00,981,21
0:00:00,981,21.1
0:00:00,981,21.2
0:00:00,981,21.3
0:00:00,981,21.4
0:00:00,981,21.5
0:00:00,981,21.6
0:00:00,981,21.7
0:00:00,981,21.8
0:00:00,981,21.9
0:00:00,981,22
0:00:00,982,22.1
0:00:00,981,22.2
0:00:00,981,22.3
0:00:00,981,22.4
0:00:00,981,22.5
0:00:00,981,22.6
0:00:00,981,22.7
0:00:00,982,22.8
0:00:00,981,22.9
0:00:00,981,23
0:00:00,982,23.1
0:00:00,981,23.2
0:00:00,981,23.3
0:00:00,981,23.4
0:00:00,981,23.5
0:00:00,981,23.6
0:00:00,981,23.7
0:00:00,981,23.8
0:00:00,982,23.9
0:00:00,981,24
0:00:00,981,24.1
0:00:00,981,24.2
0:00:00,982,24.3
0:00:00,981,24.4
0:00:00,981,24.5
0:00:00,981,24.6
0:00:00,982,24.7
0:00:00,981,24.8
0:00:00,982,24.9
0:00:00,981,25
0:00:00,982,25.1
0:00:00,981,25.2
0:00:00,982,25.3
0:00:00,981,25.4
0:00:00,982,25.5
0:00:00,982,25.6
0:00:00,982,25.7
0:00:00,982,25.8
0:00:00,981,25.9
0:00:00,982,26
0:00:00,982,26.1
0:00:00,982,26.2
0:00:00,982,26.3
0:00:00,981,26.4
0:00:00,981,26.5
0:00:00,982,26.6
0:00:00,982,26.7
0:00:00,982,26.8
0:00:00,982,26.9
0:00:00,982,27
0:00:00,982,27.1
0:00:00,981,27.2
0:00:00,982,27.3
0:00:00,981,27.4
0:00:00,982,27.5
0:00:00,982,27.6
0:00:00,982,27.7
0:00:00,982,27.8
0:00:00,982,27.9
0:00:00,981,28
0:00:00,982,28.1
0:00:00,982,28.2
0:00:00,982,28.3
0:00:00,982,28.4
0:00:00,982,28.5
0:00:00,982,28.6
0:00:00,982,28.7
0:00:00,982,28.8
0:00:00,982,28.9
0:00:00,982,29
0:00:00,982,29.1
0:00:00,982,29.2
0:00:00,982,29.3
0:00:00,982,29.4
0:00:00,982,29.5
0:00:00,982,29.6
0:00:00,982,29.7
0:00:00,982,29.8
0:00:00,982,29.9
0:00:00,982,30
0:00:00,982,30.1
0:00:00,982,30.2
0:00:00,983,30.3
0:00:00,982,30.4
0:00:00,982,30.5
0:00:00,982,30.6
0:00:00,982,30.7
0:00:00,982,30.8
0:00:00,982,30.9
0:00:00,982,31
0:00:00,982,31.1
0:00:00,982,31.2
0:00:00,982,31.3
0:00:00,982,31.4
0:00:00,982,31.5
0:00:00,982,31.6
0:00:00,982,31.7
0:00:00,982,31.8
0:00:00,982,31.9
0:00:00,982,32
0:00:00,982,32.1
0:00:00,982,32.2
0:00:00,982,32.3
0:00:00,982,32.4
0:00:00,983,32.5
0:00:00,982,32.6
0:00:00,982,32.7
0:00:00,982,32.8
0:00:00,982,32.9
0:00:00,982,33
0:00:00,982,33.1
0:00:00,982,33.2
0:00:00,982,33.3
0:00:00,982,33.4
0:00:00,982,33.5
0:00:00,982,33.6
0:00:00,982,33.7
0:00:00,982,33.8
0:00:00,982,33.9
0:00:00,982,34
0:00:00,982,34.1
0:00:00,981,34.2
0:00:00,982,34.3
0:00:00,982,34.4
0:00:00,982,34.5
0:00:00,982,34.6
0:00:00,981,34.7
0:00:00,981,34.8
0:00:00,981,34.9
0:00:00,982,35
0:00:00,981,35.1
0:00:00,981,35.2
0:00:00,982,35.3
0:00:00,981,35.4
0:00:00,982,35.5
0:00:00,981,35.6
0:00:00,981,35.7
0:00:00,981,35.8
0:00:00,982,35.9
0:00:00,982,36
0:00:00,982,36.1
0:00:00,981,36.2
0:00:00,981,36.3
0:00:00,981,36.4
0:00:00,981,36.5
0:00:00,982,36.6
0:00:00,982,36.7
0:00:00,981,36.8
0:00:00,981,36.9
0:00:00,981,37
0:00:00,981,37.1
0:00:00,981,37.2
0:00:00,982,37.3
0:00:00,981,37.4
0:00:00,982,37.5
0:00:00,981,37.6
0:00:00,981,37.7
0:00:00,981,37.8
0:00:00,982,37.9
0:00:00,981,38
0:00:00,982,38.1
0:00:00,981,38.2
0:00:00,981,38.3
0:00:00,981,38.4
0:00:00,982,38.5
0:00:00,982,38.6
0:00:00,982,38.7
0:00:00,982,38.8
0:00:00,981,38.9
0:00:00,981,39
0:00:00,981,39.1
0:00:00,981,39.2
0:00:00,982,39.3
0:00:00,981,39.4
0:00:00,981,39.5
0:00:00,981,39.6
0:00:00,981,39.7
0:00:00,981,39.8
0:00:00,981,39.9
0:00:00,981,40
0:00:00,982,40.1
0:00:00,981,40.2
0:00:00,981,40.3
0:00:00,981,40.4
0:00:00,981,40.5
0:00:00,981,40.6
0:00:00,982,40.7
0:00:00,981,40.8
0:00:00,981,40.9
0:00:00,981,41
0:00:00,981,41.1
0:00:00,981,41.2
0:00:00,981,41.3
0:00:00,981,41.4
0:00:00,981,41.5
0:00:00,981,41.6
0:00:00,981,41.7
0:00:00,981,41.8
0:00:00,981,41.9
0:00:00,981,42
0:00:00,982,42.1
0:00:00,982,42.2
0:00:00,981,42.3
0:00:00,981,42.4
0:00:00,981,42.5
0:00:00,981,42.6
0:00:00,981,42.7
0:00:00,981,42.8
0:00:00,982,42.9
0:00:00,981,43
0:00:00,981,43.1
0:00:00,981,43.2
0:00:00,981,43.3
0:00:00,981,43.4
0:00:00,981,43.5
0:00:00,981,43.6
0:00:00,981,43.7
0:00:00,981,43.8
0:00:00,981,43.9
0:00:00,981,44
0:00:00,981,44.1
0:00:00,981,44.2
0:00:00,981,44.3
0:00:00,981,44.4
0:00:00,981,44.5
0:00:00,981,44.6
0:00:00,981,44.7
0:00:00,981,44.8
0:00:00,981,44.9
0:00:00,981,45
0:00:00,981,45.1
0:00:00,981,45.2
0:00:00,981,45.3
0:00:00,981,45.4
0:00:00,981,45.5
0:00:00,981,45.6
0:00:00,981,45.7
0:00:00,981,45.8
0:00:00,981,45.9
0:00:00,981,46
0:00:00,981,46.1
0:00:00,981,46.2
0:00:00,981,46.3
0:00:00,981,46.4
0:00:00,981,46.5
0:00:00,981,46.6
0:00:00,981,46.7
0:00:00,981,46.8
0:00:00,981,46.9
0:00:00,981,47
0:00:00,981,47.1
0:00:00,981,47.2
0:00:00,981,47.3
0:00:00,981,47.4
0:00:00,981,47.5
0:00:00,981,47.6
0:00:00,981,47.7
0:00:00,981,47.8
0:00:00,981,47.9
0:00:00,981,48
0:00:00,981,48.1
0:00:00,981,48.2
0:00:00,981,48.3
0:00:00,982,48.4
0:00:00,981,48.5
0:00:00,981,48.6
0:00:00,981,48.7
0:00:00,981,48.8
0:00:00,981,48.9
0:00:00,981,49
0:00:00,981,49.1
0:00:00,981,49.2
0:00:00,981,49.3
0:00:00,981,49.4
0:00:00,981,49.5
0:00:00,981,49.6
0:00:00,981,49.7
0:00:00,982,49.8
0:00:00,981,49.9
0:00:00,981,50
0:00:00,981,50.1
0:00:00,981,50.2
0:00:00,981,50.3
0:00:00,982,50.4
0:00:00,982,50.5
0:00:00,981,50.6
0:00:00,981,50.7
0:00:00,981,50.8
0:00:00,981,50.9
0:00:00,982,51
0:00:00,982,51.1
0:00:00,982,51.2
0:00:00,981,51.3
0:00:00,981,51.4
0:00:00,982,51.5
0:00:00,982,51.6
0:00:00,982,51.7
0:00:00,982,51.8
0:00:00,982,51.9
0:00:00,981,52
0:00:00,981,52.1
0:00:00,982,52.2
0:00:00,982,52.3
0:00:00,982,52.4
0:00:00,982,52.5
0:00:00,982,52.6
0:00:00,981,52.7
0:00:00,981,52.8
0:00:00,981,52.9
0:00:00,982,53
0:00:00,981,53.1
0:00:00,981,53.2
0:00:00,982,53.3
0:00:00,982,53.4
0:00:00,981,53.5
0:00:00,981,53.6
0:00:00,981,53.7
0:00:00,982,53.8
0:00:00,982,53.9
0:00:00,982,54
0:00:00,981,54.1
0:00:00,981,54.2
0:00:00,981,54.3
0:00:00,981,54.4
0:00:00,981,54.5
0:00:00,982,54.6
0:00:00,982,54.7
0:00:00,981,54.8
0:00:00,981,54.9
0:00:00,981,55
0:00:00,981,55.1
0:00:00,981,55.2
0:00:00,982,55.3
0:00:00,982,55.4
0:00:00,981,55.5
0:00:00,981,55.6
0:00:00,981,55.7
0:00:00,982,55.8
0:00:00,982,55.9
0:00:00,981,56
0:00:00,981,56.1
0:00:00,982,56.2
0:00:00,981,56.3
0:00:00,981,56.4
0:00:00,981,56.5
0:00:00,982,56.6
0:00:00,982,56.7
0:00:00,982,56.8
0:00:00,982,56.9
0:00:00,981,57
0:00:00,981,57.1
0:00:00,982,57.2
0:00:00,982,57.3
0:00:00,982,57.4
0:00:00,981,57.5
0:00:00,981,57.6
0:00:00,981,57.7
0:00:00,982,57.8
0:00:00,982,57.9
0:00:00,982,58
0:00:00,982,58.1
0:00:00,982,58.2
0:00:00,981,58.3
0:00:00,981,58.4
0:00:00,982,58.5
0:00:00,982,58.6
0:00:00,981,58.7
0:00:00,982,58.8
0:00:00,982,58.9
0:00:00,982,59
0:00:00,982,59.1
0:00:00,982,59.2
0:00:00,982,59.3
0:00:00,982,59.4
0:00:00,982,59.5
0:00:00,982,59.6
0:00:00,981,59.7
0:00:00,981,59.8
0:00:00,982,59.9
0:00:00,982,60
0:00:00,982,60.1
0:00:00,982,60.2
0:00:00,982,60.3
0:00:00,982,60.4
0:00:00,982,60.5
0:00:00,982,60.6
0:00:00,982,60.7
0:00:00,982,60.8
0:00:00,982,60.9
0:00:00,982,61
0:00:00,981,61.1
0:00:00,982,61.2
0:00:00,982,61.3
0:00:00,982,61.4
0:00:00,982,61.5
0:00:00,982,61.6
0:00:00,982,61.7
0:00:00,982,61.8
0:00:00,981,61.9
0:00:00,982,62
0:00:00,982,62.1
0:00:00,982,62.2
0:00:00,982,62.3
0:00:00,982,62.4
0:00:00,982,62.5
0:00:00,982,62.6
0:00:00,982,62.7
0:00:00,982,62.8
0:00:00,982,62.9
0:00:00,982,63
0:00:00,982,63.1
0:00:00,982,63.2
0:00:00,982,63.3
0:00:00,982,63.4
0:00:00,982,63.5
0:00:00,982,63.6
0:00:00,982,63.7
0:00:00,982,63.8
0:00:00,981,63.9
0:00:00,981,64
0:00:00,982,64.1
0:00:00,982,64.2
0:00:00,982,64.3
0:00:00,982,64.4
0:00:00,982,64.5
0:00:00,982,64.6
0:00:00,982,64.7
0:00:00,982,64.8
0:00:00,982,64.9
0:00:00,982,65
0:00:00,982,65.1
0:00:00,982,65.2
0:00:00,982,65.3
0:00:00,982,65.4
0:00:00,982,65.5
0:00:00,982,65.6
0:00:00,982,65.7
0:00:00,982,65.8
0:00:00,982,65.9
0:00:00,982,66
0:00:00,982,66.1
0:00:00,982,66.2
0:00:00,982,66.3
0:00:00,982,66.4
0:00:00,982,66.5
0:00:00,982,66.6
0:00:00,982,66.7
0:00:00,982,66.8
0:00:00,982,66.9
0:00:00,982,67
0:00:00,982,67.1
0:00:00,982,67.2
0:00:00,982,67.3
0:00:00,982,67.4
0:00:00,982,67.5
0:00:00,982,67.6
0:00:00,982,67.7
0:00:00,982,67.8
0:00:00,982,67.9
0:00:00,982,68
0:00:00,982,68.1
0:00:00,982,68.2
0:00:00,982,68.3
0:00:00,982,68.4
0:00:00,982,68.5
0:00:00,982,68.6
0:00:00,982,68.7
0:00:00,982,68.8
0:00:00,982,68.9
0:00:00,982,69
0:00:00,982,69.1
0:00:00,982,69.2
0:00:00,982,69.3
0:00:00,982,69.4
0:00:00,982,69.5
0:00:00,982,69.6
0:00:00,982,69.7
0:00:00,982,69.8
0:00:00,982,69.9
0:00:00,982,70
0:00:00,982,70.1
0:00:00,981,70.2
0:00:00,982,70.3
0:00:00,982,70.4
0:00:00,982,70.5
0:00:00,982,70.6
0:00:00,982,70.7
0:00:00,982,70.8
0:00:00,982,70.9
0:00:00,982,71
0:00:00,982,71.1
0:00:00,982,71.2
0:00:00,982,71.3
0:00:00,981,71.4
0:00:00,981,71.5
0:00:00,982,71.6
0:00:00,982,71.7
0:00:00,982,71.8
0:00:00,982,71.9
0:00:00,982,72
0:00:00,981,72.1
0:00:00,981,72.2
0:00:00,982,72.3
0:00:00,982,72.4
0:00:00,982,72.5
0:00:00,982,72.6
0:00:00,982,72.7
0:00:00,982,72.8
0:00:00,981,72.9
0:00:00,981,73
0:00:00,982,73.1
0:00:00,982,73.2
0:00:00,982,73.3
0:00:00,982,73.4
0:00:00,982,73.5
0:00:00,982,73.6
0:00:00,982,73.7
0:00:00,982,73.8
0:00:00,982,73.9
0:00:00,982,74
0:00:00,982,74.1
0:00:00,982,74.2
0:00:00,982,74.3
0:00:00,982,74.4
0:00:00,982,74.5
0:00:00,982,74.6
0:00:00,982,74.7
0:00:00,982,74.8
0:00:00,981,74.9
0:00:00,982,75
0:00:00,981,75.1
0:00:00,982,75.2
0:00:00,982,75.3
0:00:00,982,75.4
0:00:00,982,75.5
0:00:00,982,75.6
0:00:00,982,75.7
0:00:00,982,75.8
0:00:00,982,75.9
0:00:00,982,76
0:00:00,982,76.1
0:00:00,982,76.2
0:00:00,981,76.3
0:00:00,982,76.4
0:00:00,981,76.5
0:00:00,982,76.6
0:00:00,982,76.7
0:00:00,982,76.8
0:00:00,982,76.9
0:00:00,982,77
0:00:00,981,77.1
0:00:00,982,77.2
0:00:00,982,77.3
0:00:00,982,77.4
0:00:00,982,77.5
0:00:00,982,77.6
0:00:00,981,77.7
0:00:00,981,77.8
0:00:00,982,77.9
0:00:00,982,78
0:00:00,982,78.1
0:00:00,982,78.2
0:00:00,981,78.3
0:00:00,981,78.4
0:00:00,981,78.5
0:00:00,982,78.6
0:00:00,982,78.7
0:00:00,982,78.8
0:00:00,982,78.9
0:00:00,982,79
0:00:00,981,79.1
0:00:00,981,79.2
0:00:00,982,79.3
0:00:00,981,79.4
0:00:00,981,79.5
0:00:00,982,79.6
0:00:00,981,79.7
0:00:00,981,79.8
0:00:00,981,79.9
0:00:00,982,80
0:00:00,982,80.1
0:00:00,981,80.2
0:00:00,981,80.3
0:00:00,981,80.4
0:00:00,981,80.5
0:00:00,981,80.6
0:00:00,981,80.7
0:00:00,982,80.8
0:00:00,981,80.9
0:00:00,982,81
0:00:00,981,81.1
0:00:00,981,81.2
0:00:00,981,81.3
0:00:00,981,81.4
0:00:00,982,81.5
0:00:00,981,81.6
0:00:00,981,81.7
0:00:00,982,81.8
0:00:00,981,81.9
0:00:00,981,82
0:00:00,981,82.1
0:00:00,982,82.2
0:00:00,982,82.3
0:00:00,982,82.4
0:00:00,981,82.5
0:00:00,981,82.6
0:00:00,981,82.7
0:00:00,981,82.8
0:00:00,981,82.9
0:00:00,982,83
0:00:00,982,83.1
0:00:00,981,83.2
0:00:00,981,83.3
0:00:00,981,83.4
0:00:00,981,83.5
0:00:00,981,83.6
0:00:00,982,83.7
0:00:00,981,83.8
0:00:00,981,83.9
0:00:00,981,84
0:00:00,981,84.1
0:00:00,981,84.2
0:00:00,982,84.3
0:00:00,982,84.4
0:00:00,981,84.5
0:00:00,981,84.6
0:00:00,981,84.7
0:00:00,981,84.8
0:00:00,981,84.9
0:00:00,981,85
0:00:00,982,85.1
0:00:00,981,85.2
0:00:00,981,85.3
0:00:00,981,85.4
0:00:00,981,85.5
0:00:00,981,85.6
0:00:00,981,85.7
0:00:00,981,85.8
0:00:00,982,85.9
0:00:00,981,86
0:00:00,981,86.1
0:00:00,981,86.2
0:00:00,981,86.3
0:00:00,981,86.4
0:00:00,981,86.5
0:00:00,981,86.6
0:00:00,981,86.7
0:00:00,981,86.8
0:00:00,981,86.9
0:00:00,981,87
0:00:00,982,87.1
0:00:00,981,87.2
0:00:00,981,87.3
0:00:00,981,87.4
0:00:00,981,87.5
0:00:00,981,87.6
0:00:00,981,87.7
0:00:00,981,87.8
0:00:00,982,87.9
0:00:00,981,88
0:00:00,981,88.1
0:00:00,981,88.2
0:00:00,982,88.3
0:00:00,981,88.4
0:00:00,982,88.5
0:00:00,982,88.6
0:00:00,981,88.7
0:00:00,981,88.8
0:00:00,982,88.9
0:00:00,981,89
0:00:00,981,89.1
0:00:00,981,89.2
0:00:00,982,89.3
0:00:00,981,89.4
0:00:00,981,89.5
0:00:00,981,89.6
0:00:00,981,89.7
0:00:00,982,89.8
0:00:00,982,89.9
0:00:00,982,90
0:00:00,981,90.1
0:00:00,981,90.2
0:00:00,981,90.3
0:00:00,982,90.4
0:00:00,982,90.5
0:00:00,981,90.6
0:00:00,982,90.7
0:00:00,981,90.8
0:00:00,981,90.9
0:00:00,982,91
0:00:00,982,91.1
0:00:00,981,91.2
0:00:00,981,91.3
0:00:00,982,91.4
0:00:00,981,91.5
0:00:00,981,91.6
0:00:00,981,91.7
0:00:00,981,91.8
0:00:00,982,91.9
0:00:00,982,92
0:00:00,982,92.1
0:00:00,981,92.2
0:00:00,981,92.3
0:00:00,981,92.4
0:00:00,982,92.5
0:00:00,982,92.6
0:00:00,983,92.7
0:00:00,982,92.8
0:00:00,981,92.9
0:00:00,982,93
0:00:00,982,93.1
0:00:00,982,93.2
0:00:00,982,93.3
0:00:00,982,93.4
0:00:00,982,93.5
0:00:00,981,93.6
0:00:00,982,93.7
0:00:00,981,93.8
0:00:00,982,93.9
0:00:00,982,94
0:00:00,982,94.1
0:00:00,982,94.2
0:00:00,982,94.3
0:00:00,982,94.4
0:00:00,982,94.5
0:00:00,982,94.6
0:00:00,982,94.7
0:00:00,982,94.8
0:00:00,982,94.9
0:00:00,982,95
0:00:00,982,95.1
0:00:00,982,95.2
0:00:00,982,95.3
0:00:00,982,95.4
0:00:00,982,95.5
0:00:00,982,95.6
0:00:00,982,95.7
0:00:00,982,95.8
0:00:00,982,95.9
0:00:00,982,96
0:00:00,982,96.1
0:00:00,982,96.2
0:00:00,982,96.3
0:00:00,982,96.4
0:00:00,982,96.5
0:00:00,982,96.6
0:00:00,983,96.7
0:00:00,982,96.8
0:00:00,982,96.9
0:00:00,982,97
0:00:00,983,97.1
0:00:00,982,97.2
0:00:00,982,97.3
0:00:00,983,97.4
0:00:00,983,97.5
0:00:00,982,97.6
0:00:00,982,97.7
0:00:00,983,97.8
0:00:00,982,97.9
0:00:00,982,98
0:00:00,983,98.1
0:00:00,983,98.2
0:00:00,982,98.3
0:00:00,982,98.4
0:00:00,983,98.5
0:00:00,982,98.6
0:00:00,982,98.7
0:00:00,983,98.8
0:00:00,982,98.9
0:00:00,982,99
0:00:00,982,99.1
0:00:00,983,99.2
0:00:00,982,99.3
0:00:00,983,99.4
0:00:00,983,99.5
0:00:00,982,99.6
0:00:00,982,99.7
0:00:00,983,99.8
0:00:00,982,99.9
0:00:00,982,100
0:00:00,982,100.1
0:00:00,983,100.2
0:00:00,982,100.3
0:00:00,983,100.4
0:00:00,982,100.5
0:00:00,982,100.6
0:00:00,982,100.7
0:00:00,983,100.8
0:00:00,982,100.9
0:00:00,982,101
0:00:00,982,101.1
0:00:00,983,101.2
0:00:00,982,101.3
0:00:00,982,101.4
0:00:00,983,101.5
0:00:00,983,101.6
0:00:00,982,101.7
0:00:00,982,101.8
0:00:00,982,101.9
0:00:00,982,102
0:00:00,982,102.1
0:00:00,982,102.2
0:00:00,982,102.3
0:00:00,983,102.4
0:00:00,983,102.5
0:00:00,983,102.6
0:00:00,982,102.7
0:00:00,982,102.8
0:00:00,982,102.9
0:00:00,983,103
0:00:00,983,103.1
0:00:00,982,103.2
0:00:00,982,103.3
0:00:00,982,103.4
0:00:00,982,103.5
0:00:00,982,103.6
0:00:00,982,103.7
0:00:00,983,103.8
0:00:00,982,103.9
0:00:00,982,104
0:00:00,982,104.1
0:00:00,983,104.2
0:00:00,982,104.3
0:00:00,983,104.4
0:00:00,983,104.5
0:00:00,983,104.6
0:00:00,982,104.7
0:00:00,982,104.8
0:00:00,983,104.9
0:00:00,983,105
0:00:00,982,105.1
0:00:00,983,105.2
0:00:00,982,105.3
0:00:00,983,105.4
0:00:00,982,105.5
0:00:00,982,105.6
0:00:00,982,105.7
0:00:00,982,105.8
0:00:00,982,105.9
0:00:00,982,106
0:00:00,982,106.1
0:00:00,982,106.2
0:00:00,982,106.3
0:00:00,982,106.4
0:00:00,982,106.5
0:00:00,982,106.6
0:00:00,982,106.7
0:00:00,982,106.8
0:00:00,982,106.9
0:00:00,982,107
0:00:00,983,107.1
0:00:00,982,107.2
0:00:00,982,107.3
0:00:00,982,107.4
0:00:00,982,107.5
0:00:00,982,107.6
0:00:00,983,107.7
0:00:00,983,107.8
0:00:00,983,107.9
0:00:00,982,108
0:00:00,982,108.1
0:00:00,982,108.2
0:00:00,982,108.3
0:00:00,982,108.4
0:00:00,982,108.5
0:00:00,983,108.6
0:00:00,982,108.7
0:00:00,982,108.8
0:00:00,982,108.9
0:00:00,982,109
0:00:00,982,109.1
0:00:00,982,109.2
0:00:00,983,109.3
0:00:00,983,109.4
0:00:00,982,109.5
0:00:00,982,109.6
0:00:00,982,109.7
0:00:00,983,109.8
0:00:00,982,109.9
0:00:00,983,110
0:00:00,982,110.1
0:00:00,982,110.2
0:00:00,982,110.3
0:00:00,982,110.4
0:00:00,982,110.5
0:00:00,982,110.6
0:00:00,983,110.7
0:00:00,983,110.8
0:00:00,982,110.9
0:00:00,982,111
0:00:00,982,111.1
0:00:00,983,111.2
0:00:00,982,111.3
0:00:00,983,111.4
0:00:00,983,111.5
0:00:00,982,111.6
0:00:00,982,111.7
0:00:00,982,111.8
0:00:00,983,111.9
0:00:00,982,112
0:00:00,983,112.1
0:00:00,982,112.2
0:00:00,982,112.3
0:00:00,982,112.4
0:00:00,982,112.5
0:00:00,982,112.6
0:00:00,982,112.7
0:00:00,983,112.8
0:00:00,982,112.9
0:00:00,982,113
0:00:00,982,113.1
0:00:00,983,113.2
0:00:00,982,113.3
0:00:00,982,113.4
0:00:00,983,113.5
0:00:00,983,113.6
0:00:00,983,113.7
0:00:00,982,113.8
0:00:00,982,113.9
0:00:00,982,114
0:00:00,982,114.1
0:00:00,983,114.2
0:00:00,982,114.3
0:00:00,982,114.4
0:00:00,982,114.5
0:00:00,983,114.6
0:00:00,982,114.7
0:00:00,982,114.8
0:00:00,982,114.9
0:00:00,983,115
0:00:00,982,115.1
0:00:00,982,115.2
0:00:00,983,115.3
0:00:00,983,115.4
0:00:00,982,115.5
0:00:00,983,115.6
0:00:00,982,115.7
0:00:00,983,115.8
0:00:00,982,115.9
0:00:00,983,116
0:00:00,982,116.1
0:00:00,983,116.2
0:00:00,983,116.3
0:00:00,982,116.4
0:00:00,982,116.5
0:00:00,983,116.6
0:00:00,982,116.7
0:00:00,982,116.8
0:00:00,983,116.9
0:00:00,983,117
0:00:00,982,117.1
0:00:00,983,117.2
0:00:00,982,117.3
0:00:00,983,117.4
0:00:00,983,117.5
0:00:00,983,117.6
0:00:00,982,117.7
0:00:00,982,117.8
0:00:00,982,117.9
0:00:00,982,118
0:00:00,983,118.1
0:00:00,983,118.2
0:00:00,982,118.3
0:00:00,982,118.4
